"review_id","sentence_id","sentence_category","sentence_category_group","sentence_topic","sentence_sentiment","entity"
"76aed0158dad7eccdf504890b4392c06","00e1ea8f70e8fcf25de750f98767de26","Experience","Cleanliness","Dining Room","Negative","Creamers"
"2d6ab3502c9014131d9734fca39edd51","b3a79ee3fd8b5fb400f85805edfabd81","People","Team","Hospitality","Positive","Manager"
"2cdc09825fae4cc742299084826ff10c","8b274d9dbdfb07cf87d082be38b88aec","People","Team","Hospitality","Positive","Valeria"
"b7d56075c0f667f4d9751374c5dac57c","2b30053fd0da065426916868895ff33e","Food","Quality","Taste","Positive","Smoky"
"df9c71616e113861a1b545a106915cb7","36f8f8d681c5a8c9ed7d0a2902527fb1","People","Team","Hospitality","Positive","Waiter"
"aaa40bf5f30576ef627c99a625971d87","d0e5ad0e1db43e93471978f47d02b451","People","Team","Hospitality","Positive","Ihop"
"bdd1bf4058485084f794430cb8dfefd2","9feb2cd9eee56f9f1ce8fc74d8c21e45","Experience","Amenities","Comments","Positive","Corner"
"67b5aaf4da29203653f9691aa312e27b","80bea763a07776c0b30eed12d375e534","Food","Quality","Taste","Mixed","Husband"
"11d1469140e59d38a8b2d4a954a0be32","08bcb7e06ed6286ce554b21c93253f21","Experience","Payment","Pricing Accuracy","Negative","14 Ounce Glassware"
"3b1538f41ca4bef866c02c9fe4bc1dd1","2e1264f320599276a41f3a422e0a3290","Food","Quality","Taste","Positive","Salsa"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","8ab68c847ffa22fce06be7913eb971e1","Experience","Payment","Pricing Accuracy","Mixed","Dom Perignon"
"3a7f4c4b1198b8b83df8f86837cb68c6","28230a7ec9f7e027357613da113c5717","People","Team","Inquiries","Mixed","Spanish"
"3a7f4c4b1198b8b83df8f86837cb68c6","7bfba22408f87d0138d20b63cf092c82","People","Team","Inquiries","Mixed","Cook"
"3a7f4c4b1198b8b83df8f86837cb68c6","57565ee4fcbf3ee1d1ca332e6813ba42","Experience","Amenities","Issues","Mixed","Dish Washer"
"3a7f4c4b1198b8b83df8f86837cb68c6","57565ee4fcbf3ee1d1ca332e6813ba42","Experience","Amenities","Issues","Mixed","Cook"
"b40a3e2c0226438bbcd5b46cec9ba674","029f47519d4a55bb7a9d440b24e84fe9","People","Team","Hospitality","Mixed","Cleaning Workers"
"4d4f292ad76238c4da3484170d2e3bb3","9626fea0ed30085054bd620ceb01bdd0","Experience","Amenities","Inquiries","Mixed","Ihop"
"64ad504f0f566477328f271c0256c840","1e4846a91490978c7e86147fdc8d7300","Experience","Inquiries","Comments","Mixed","Family"
"839cecb08896a2139c362ba7b81ecbb9","f020f44316603c84a61d4a49c57bc8b1","Food","Menu","Comments","Mixed","Cali Heat"
"ca95d4dd16b3bb71a7d956e2a7623482","2ed56fa7323fd1da34b58a6bea1e7a97","Food","Issues","Availability","Mixed","Space"
"b71cd18f5406eff6cd344014b274f673","5b1ad5f225f87a712d19c42cd2840f87","Food","Menu","Comments","Mixed","Side Salad"
"aaa40bf5f30576ef627c99a625971d87","2f8137e302d55c7458c2774dabc6f023","Experience","Amenities","Inquiries","Mixed","Town"
"40bf83aa39d71b533f603b2eac87b04e","f7232c23eb03d0cd599fd9e873c6d1c6","Experience","Inquiries","Inquiries","Mixed","Tuesday"
"0361043e6af1d9df7a05eda538961622","3abe4f81ccf4df92a35490f519a3c865","Experience","Payment","Cost of Meal","Mixed","Coffee"
"b0fd7d937df74721def5f83f0f16528e","804f5ac2d8bc169806503b91a208869f","Experience","Inquiries","Comments","Mixed","Taco Bell"
"839cecb08896a2139c362ba7b81ecbb9","f020f44316603c84a61d4a49c57bc8b1","Food","Menu","Comments","Mixed","Grilled Shrimp"
"6839cf96c1cbcac6d0b4b7707df0f4c4","73db0537be5787fb4ddebbabb9bde4c7","Experience","Inquiries","Inquiries","Mixed","Waffles"
"c7f18ed520f6010dea9431e112cdff4c","a3b42e21385e217a1dfc9b38e20c3da5","Experience","Amenities","Amenities","Mixed","Outside Dining"
"74c78a0569cae39583908ec861238300","bfd1abc56789499d3675c008cede484c","Experience","Inquiries","Comments","Mixed","Los Angeles"
"0361043e6af1d9df7a05eda538961622","df7d81755950a2d9101f8860a8340268","Experience","Ordering","Speed of Service","Mixed","Waffle"
"8223d6ccec56d90ec65f66f008d796e2","952026762f9670a07283d4fb99e02f93","People","Team","Presentation","Mixed","Buttermilk Pancakes"
"b09234e89c4e2d66da1cd08687438f4d","819fcd4d3734381eed88634dc17f18bb","Experience","Ordering","Order Accuracy","Mixed","Meal"
"b7d56075c0f667f4d9751374c5dac57c","87b2885544bf19e4e65968e18adf12d5","Experience","Loyalty","Loyalty","Mixed","Girlfriends"
"c1e4b7da653ee4369ece77a0c403bfab","42650f8b84b81fce6681bf76636a7f5e","Food","Quality","Comments","Mixed","Fuzzy Taco"
"67adbcdf339098b0ba8c86a512b14eea","034a3eb623148fe8b184c2371bd6f3f6","Experience","Ordering","Speed of Service","Mixed","Employee"
"d9d9e26b34596821bbd778fa831cedaa","c38ae2891e8185495a60eca3d3b180a7","Experience","Inquiries","Comments","Mixed","Ihop"
"67adbcdf339098b0ba8c86a512b14eea","91483b7b78a35de1db9a253d6f0d737c","Experience","Ordering","Order Accuracy","Mixed","Tacos"
"eeb91787a0d2352624514458df4181a1","3f35599544c66a8187bbf9b08e76e47e","Food","Menu","Comments","Mixed","Waffle"
"76aed0158dad7eccdf504890b4392c06","14dd57db2cc00ef8e822d3b7721454f4","Experience","Loyalty","Loyalty","Mixed","Location"
"df9c71616e113861a1b545a106915cb7","aad340ecfff15be68e5fb7a4c75850d0","Experience","Inquiries","","Mixed","Location"
"32821f75f6097d01700d18ca0b70a4e0","902eea61af7a468c8ae3c6fe68ae8be1","Experience","Amenities","Inquiries","Mixed","Public Transport"
"09ec03192e3998f1571388baaf35c070","600076608a185107c2511f73fb4c2c70","Food","Menu","Comments","Mixed","Ground Beef"
"aa2dfebf03f6a624d59efe8cb8c1932d","d6c6054db58dcd60e5d70ca6f1f0dc6e","Food","Menu","Comments","Mixed","House Coffee"
"05cce806e7f5488cd6a29408d31de2ee","96a8cf3163f5a635af0065b44eab1e09","Experience","Inquiries","Comments","Mixed","Lax"
"3675f8e791b5b1f0222e6ce3573788d5","aef3bca65231641e96f40b45dc6df862","People","Team","Hospitality","Mixed","Bartenders"
"aaa40bf5f30576ef627c99a625971d87","2f8137e302d55c7458c2774dabc6f023","Experience","Amenities","Inquiries","Mixed","Ihop"
"e8e2a01766bcb3f9ea2df1a6219cd236","3ef5a4d3cda53bda6da91f5ddf8b5fff","People","Team","Inquiries","Mixed","Bevmo"
"8b6f97709833c19dfb7ff786994229ef","e8277d4ae68bf42d259a00aadf249271","Experience","Inquiries","Comments","Mixed","Ihop"
"878e42ae93f91b43d721cacb59582d2f","9da46e3e664e46f51fd410171b8ac450","Food","Menu","Comments","Mixed","Jalapeños"
"8b6f97709833c19dfb7ff786994229ef","0c35e23ad2638ae13d3cb96f15f47475","Experience","Inquiries","Comments","Mixed","Tuesday"
"2f38557c0e6d92658c7b71277e3eeff8","168a8f9fa2ac725b860e1d0515fcb93d","Food","Menu","Comments","Mixed","2 For $26"
"2cdc09825fae4cc742299084826ff10c","643c4d27cefeeda1b1144505f18017b7","Experience","Amenities","Amenities","Mixed","Ihop"
"878e42ae93f91b43d721cacb59582d2f","9da46e3e664e46f51fd410171b8ac450","Food","Menu","Comments","Mixed","Wildflower Honey"
"4c3741645e06c00f5a33c1a4ed421215","ff4ebc5e23ac721280b65bbd4c935692","Experience","Amenities","Issues","Negative","Store"
"49d2f297089131cff272b896409ab233","a7b8f42ecbe5b258519f0f433288dc36","People","Team","Hospitality","Negative","People"
"d835e7df4242cc31086265ea0575359e","fc542acd54fca968894bd6585c902127","Experience","Loyalty","Loyalty","Negative","4/13/2024"
"656eeca44842951b389b75f3afd88349","cbdb5420be4f4e3357d613365b10677c","Experience","Ordering","Order Accuracy","Negative","Girl"
"8f57eef930ae03f89f8185aa716b0cd5","e63043c69ecaf1c86e87a2bac6f5d6bf","Food","Quality","Taste","Negative","American Pancakes"
"edd01dd8c20236e200be20574eab2b78","84b5e94eee1fac0375d4abe4091e8a88","Food","Quality","Taste","Positive","55+ Breakfast Sampler"
"d835e7df4242cc31086265ea0575359e","c3a6d656d2ca9851552689436d2a1397","Experience","Ordering","Order Accuracy","Negative","Sandwiches"
"3a7f4c4b1198b8b83df8f86837cb68c6","7eab10f099a349e04c0d175e2665bdff","Experience","Loyalty","Loyalty","Negative","Next Door"
"d835e7df4242cc31086265ea0575359e","460c8bea9ad2e9e43da143cd4374c67f","Experience","Ordering","Speed of Service","Positive","Friends"
"0447ce96706a5d637634387957526503","0176a7aeaf630467180c9e6d3efdcc38","Experience","Loyalty","Loyalty","Positive","Ihop"
"9c3007d9035ffa5de6361225d4cc260d","7d23d6b880edb796c445c3b6ac6d6fe6","Food","Quality","Taste","Positive","Nachos"
"456020774d3b0f2f50c9241b25033e16","2a6b9a9893359d81af2b7422f34d6b0e","Experience","Ordering","Speed of Service","Negative","Daughter"
"d835e7df4242cc31086265ea0575359e","fc542acd54fca968894bd6585c902127","Experience","Loyalty","Loyalty","Negative","Restaurant"
"d835e7df4242cc31086265ea0575359e","e11d2a0a56f40da6271b74d17adf82cc","Food","Quality","Texture","Mixed","Steak Omelette"
"9c3007d9035ffa5de6361225d4cc260d","31cec01878df2b8194b71a1ae791f3dd","Experience","Amenities","Amenities","Positive","Patio"
"0447ce96706a5d637634387957526503","7765876ee4f2718bccf7bc9c69b8bd5b","Food","Quality","Freshness","Positive","Food"
"01f5d8afa4ee5e5b58937ba306f47123","8fa63111367278cf39bbe32e2f9795e6","Experience","Payment","Cost of Meal","Negative","$17.99"
"9c3007d9035ffa5de6361225d4cc260d","95f1947a86a7c8dfdcfa8b7d3c868005","Experience","Amenities","Inquiries","Positive","Gracias Madre"
"0447ce96706a5d637634387957526503","e43f456923285c7b34df0c18d7e31296","Experience","Amenities","Amenities","Positive","Vaccination Status"
"e1ef4b02fcbe691ce223195060390a0b","aee9f29c29a5b4e47b989d1330181718","Food","Quality","Appearance/Presentation","Negative","Ham"
"4c3741645e06c00f5a33c1a4ed421215","aa982199c8ebdcc918486f3a1c1dbfe7","Experience","Amenities","Issues","Negative","July"
"9c3007d9035ffa5de6361225d4cc260d","89bf78fc5a41f9af98b802a1b102f561","People","Team","Hospitality","Positive","Katia"
"d835e7df4242cc31086265ea0575359e","c8cd6dc446faecd0178e7640678e060d","Food","Quality","Taste","Negative","Mac And Cheese"
"656eeca44842951b389b75f3afd88349","dc1aea0f80da5fae09b125074978dc03","People","Team","Hospitality","Negative","Register"
"6ab7af659d2b87158ac39a1682b0e245","9419bf25294ef7fbe4c2259a64b9aab3","Food","Quality","Taste","Negative","Coffee"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","ec0daeeb2312783d6061b022cca980c2","Experience","Inquiries","Inquiries","Negative","Resolution"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4fd5b833a6f80719dda9947fe0149f98","Experience","Payment","Pricing Accuracy","Negative","Box"
"d3187b851204068fdd7c615055410d92","26be671e64adf1a2a42585efa8169971","People","Team","Hospitality","Positive","He"
"0447ce96706a5d637634387957526503","523a33036ec2eec1c18cef8d21c4cee7","Experience","Cleanliness","Dining Room","Positive","Store"
"e1ef4b02fcbe691ce223195060390a0b","3835387ce34f10fe0974b93e487aef51","Experience","Loyalty","Loyalty","Negative","Daughter"
"edd01dd8c20236e200be20574eab2b78","e8724471443f52413011588abd086203","People","Team","Hospitality","Positive","Alfonso"
"656eeca44842951b389b75f3afd88349","dc1aea0f80da5fae09b125074978dc03","People","Team","Hospitality","Negative","Bar"
"d835e7df4242cc31086265ea0575359e","62358c9d46cbfd2501b02fd46a17b3d3","People","Team","Hospitality","Negative","Friend's Sister"
"656eeca44842951b389b75f3afd88349","521d606f82ee590478b54320870f6b6b","Experience","Loyalty","Loyalty","Negative","Restaurant"
"8f57eef930ae03f89f8185aa716b0cd5","0486e27b4dd3171c1ed1066fe143059c","Food","Quality","Taste","Negative","French Toast"
"edd01dd8c20236e200be20574eab2b78","1907a729ed7f28bfd907ff64b1ddd980","Food","Quality","Texture","Positive","Scrambled Eggs"
"456020774d3b0f2f50c9241b25033e16","48499cbb836f0202e0e0f4729677d96d","Food","Quality","Temperature","Negative","Cheese"
"55e697bf71c4c3ee365e7c0e9a945cb1","45816f7dafd38290253a0e13a6d5e7d5","Food","Quality","Taste","Positive","3 Times"
"01f5d8afa4ee5e5b58937ba306f47123","8fa63111367278cf39bbe32e2f9795e6","Experience","Payment","Cost of Meal","Negative","Scrambled Egg White"
"df4f7242bd064716000e0eb91fa88fd5","ab760d3e77ef01249daa7abea9a4e018","Experience","Amenities","Amenities","Positive","Dog"
"55e697bf71c4c3ee365e7c0e9a945cb1","84965290f62002f9fe49c128b604a3c1","Payment","Cost of Meal","Pricing Accuracy","Negative","Wrap"
"0447ce96706a5d637634387957526503","4462d0dde41a8dfa6efbd3cff4d5685d","Food","Menu","Comments","Positive","Spinach And Mushrooms Omelett"
"edd01dd8c20236e200be20574eab2b78","6bd78651878f235162c611228aa6eef3","People","Team","Hospitality","Positive","Cook"
"4c3741645e06c00f5a33c1a4ed421215","aa982199c8ebdcc918486f3a1c1dbfe7","Experience","Amenities","Issues","Negative","Staff"
"55e697bf71c4c3ee365e7c0e9a945cb1","6c228cb5f1e28b9e84647a735e61e89f","Food","Menu","Comments","Positive","Hummus"
"d835e7df4242cc31086265ea0575359e","8b019c4ded756c2bca1f43aca3099c9b","Experience","Ordering","Ordering Process","Negative","Customer Service"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","989ce4f6d52322ff07c08bb94a8fd3a5","People","Team","Hospitality","Negative","Bottle"
"01f5d8afa4ee5e5b58937ba306f47123","c34b7c12f00478e37989e5aa8ec087d0","Experience","Payment","Cost of Meal","Negative","$13.99"
"d3187b851204068fdd7c615055410d92","a68237eeedf7f80441f937eb15bab4b8","People","Team","Hospitality","Negative","The Guy That Cleaned"
"456020774d3b0f2f50c9241b25033e16","2a6b9a9893359d81af2b7422f34d6b0e","Experience","Ordering","Speed of Service","Negative","Ihop"
"d14fc56521b78564ee358f29488e25c6","38a8d9d52c70ebc125a251123840e94c","Food","Issues","Availability","Positive","Omelet"
"4d4f292ad76238c4da3484170d2e3bb3","ce9844157467638bc020bc90bfed58c3","Food","Quality","Taste","Positive","Ihop"
"d72ec3aa0e8dbcc8514fa21755f23855","d16c273e77195953e411f2016b5db94d","Experience","Amenities","Amenities","Positive","Neon Colors"
"483bc58ef10d4d043f9f77429f857f82","dbd8d177b5ef00dd533056bc31ebd36d","People","Team","Hospitality","Positive","Staff"
"77ace14cf75dd454f9e210d60c5479b3","35f10032e6f95d6513dff24896e6450c","Experience","Amenities","Amenities","Positive","Los Angeles"
"9e855145b243d7f208e811e22f347a43","ea92f6a4a11f336e0c5e3dc959637360","Food","Quality","Texture","Positive","Cheese"
"483bc58ef10d4d043f9f77429f857f82","9a3fef06b5725a6960bb7d5456854757","Food","Quality","Taste","Positive","Queso"
"8d5d9079bbe27c37dd0dd85d5cb5bc6c","1dc8f18f201578cc02b949abe6a762dd","Experience","Loyalty","Loyalty","Positive","People"
"2e22204c802449219e31c60c312cfde6","f10903a388f7226eeac7e3af8447aaa0","Food","Quality","Taste","Positive","Platter"
"483bc58ef10d4d043f9f77429f857f82","806f3c4f4e5b042e644be7321e297384","Food","Quality","Taste","Positive","Shrimp Tacos"
"fa172e3972c09c44b55f34623861d3fb","58ef2f4eff14378fb866f874bc4ee090","Food","Menu","Comments","Positive","Liquors"
"117f0962262bdaf8143108050186a212","d13c2fe4dd47e6ba031168b90b88d526","People","Team","Hospitality","Positive","Staff"
"e4cd324d957d599ca9b91db4611cfd22","e10984b03edb6a9e7cf903b1c780d425","Experience","Payment","Cost of Meal","Negative","Drinks"
"8223d6ccec56d90ec65f66f008d796e2","f4f1121d82e2c6ad4e556939d00ebb00","Food","Quality","Texture","Positive","Cake"
"afe93f0212ec5da8d7bced8a38b12079","41c1c8ae9567f36b71501b819937270c","Food","Menu","Comments","Positive","Chicken Biscuit Sandwich"
"9e855145b243d7f208e811e22f347a43","ea92f6a4a11f336e0c5e3dc959637360","Food","Quality","Texture","Positive","Meat"
"fd78ece3678c2440e9ab4e381540bab3","546d52a31f0aea142695cb4c574bffd9","Food","Quality","Taste","Positive","Shrimp Soup"
"1d18d6e611852a9758a650eb4dd28535","6acfa0dfe43907b09cb087379990250d","Food","Quality","Taste","Positive","Gyros"
"28bc6ed6fdff2494e5c1793273668776","5d52bfdd193d77cdaeb6b9d8cd4f3e11","Experience","Amenities","Amenities","Negative","Silverware"
"fc27c85c9dd0806ac8f1b61c24bef44c","ef780f0d2c98e80d5e66be0eeba6f403","Food","Quality","Taste","Positive","Red Menudo"
"e8e2a01766bcb3f9ea2df1a6219cd236","ffca95d6cbfaefb3ab53fa15967cd8b2","People","Team","Hospitality","Positive","Bevmo"
"181de88bce5e0a2e35f77bd0fd42b5f0","6e88978915dd37b0c91416e2f2353766","Experience","Amenities","Amenities","Positive","Downtown Atmosphere"
"7ba63d8b75c448f74c11aa40be65a137","2fd017a66c4ba091feb8b24d9fef931e","Experience","Inquiries","Inquiries","Positive","Drag Brunch"
"c7f18ed520f6010dea9431e112cdff4c","70de6fb0f5d3ccd2881a1bab62e60ed8","Experience","Loyalty","Loyalty","Positive","Son"
"a9a0a883f07763e0debc6c13f2ec37f8","a6ce4e16e853c689c98fcae6344cced9","People","Team","Hospitality","Negative","Hard Shell Taco"
"bdd1bf4058485084f794430cb8dfefd2","9350f89df14ca0a73bc9b839cc563252","Experience","Loyalty","Comments","Positive","This Little Gem"
"7c559c51e85d97cf4f1c5cd546cedfc9","6f59e73384937fb88056d2cc5355680a","Experience","Amenities","Inquiries","Positive","Venice"
"74c78a0569cae39583908ec861238300","31e87c02bb6d11678f50c686fef5abca","Experience","Amenities","Comments","Positive","Paintings"
"35a0beaa65074ec835ea074648319f59","6f4c651d1d25df36ed13d5a63fd7579b","Food","Quality","Taste","Positive","Food"
"82bf4d9452ddc2786d2aac9c4e4ec40e","a53b4678d3c965a4314e549c90b88aa3","Experience","Amenities","Amenities","Positive","Lighting"
"567496072cca0189feae1c7df5e53f13","2f08b041e337b0eb221d21b4b18f9b9d","Experience","Amenities","Inquiries","Positive","Hot Guy"
"037d38cb7032c936e112ab11ec623398","cb61c23e9e1cbc81917abead1b456494","Food","Quality","Taste","Positive","Food"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","7ab77bb3c947a45737c26a44d70ab18d","Experience","Ordering","Speed of Service","Positive","30 Minutes"
"78e9cc79455a3fcd880b79f349e7c0ac","0595b6da3c8f834eaaf54d50af3d42b0","Food","Menu","Comments","Positive","Chips"
"186f26d8df8af103ed10f04980b20e08","0852733a534a91806d7ce6f9b1b36c5d","Food","Menu","Comments","Positive","Whiskey"
"637246865537965a7a1bbb7c2186356a","cd8f2f9fc3a446724fcf4b332f988f63","Experience","Ordering","Speed of Service","Negative","Drinks"
"74c78a0569cae39583908ec861238300","afc16c11c086b57ff4a2651f916177f6","Experience","Amenities","Comments","Positive","Vintage Charm"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","23a121f8211f42176b2b75cb4f044173","Food","Menu","Comments","Positive","Dollaritas"
"660970e002b4edbdac741b5ee8d521c5","1892569d30eaa1f30e0a3055dd7b4dd2","Food","Quality","Texture","Negative","Over Medium Eggs"
"2662d9ff6f08caea940044f0ed8e7c42","653d311c1d8eb026c2be49aba7f4a559","Food","Quality","Taste","Positive","Hot Sauce"
"74c78a0569cae39583908ec861238300","a0ff811a1d9fd221ea7960bd77b547ce","Food","Quality","Taste","Positive","Pancake"
"8d78a61402b5b46a7560698fe95c43bb","abbda72e890b44b3a384a28d0b78c016","Experience","Cleanliness","Bathrooms","Positive","Restaurant"
"1d18d6e611852a9758a650eb4dd28535","e873eb31217e92a8f53619e7448b0428","Experience","Amenities","Amenities","Positive","Parking"
"aaa40bf5f30576ef627c99a625971d87","a2ec90fd04f39b05a7697c11f529639f","Payment","Cost of Meal","Pricing Accuracy","Negative","Ihop"
"878e42ae93f91b43d721cacb59582d2f","da25df307226bdcac950f20e9fa50dae","Food","Quality","Taste","Positive","Sauce"
"feb98359528071fd391cae7f3a32db21","1b877891de175e5fda384287a8ff9503","Food","Quality","Appearance/Presentation","Negative","Picture"
"2b1cacf836678060517e35b88ea88118","5d58845c5a25ddb532e1e915de0557f6","Experience","Amenities","Comments","Positive","La Weather"
"567496072cca0189feae1c7df5e53f13","29545499d2d30295de5c8f3a8813c121","Experience","Amenities","Inquiries","Positive","Dancers"
"2dd2f3683f0c4a6fd7241c7501bd4a5a","83a4481255acbf9c7ff4ccbfa1621093","Experience","Payment","Cost of Meal","Positive","Happy Hour"
"3b1538f41ca4bef866c02c9fe4bc1dd1","e4503ece3833a776417b45aa66557cf9","Experience","Loyalty","Loyalty","Positive","Work Day"
"e4cd324d957d599ca9b91db4611cfd22","9e3a27fc4c82ef0ed815226612e789b7","Food","Quality","Freshness","Negative","Lettuce"
"67adbcdf339098b0ba8c86a512b14eea","9c4a3a51ac86233f8531c097cf065968","Food","Quality","Texture","Negative","Pizza"
"28bc6ed6fdff2494e5c1793273668776","b6825a6dcdc671fcf6835eb15dd2a468","Food","Quality","Taste","Negative","Meat"
"3909b6dd8185661d54c4937214464017","6b471165a0786240dc94096665aa905b","People","Team","Hospitality","Positive","Carlos"
"3b1538f41ca4bef866c02c9fe4bc1dd1","94aa3da1ab5160f61c80a8f7ff7c3a24","Food","Quality","Taste","Positive","Enchiladas"
"8d78a61402b5b46a7560698fe95c43bb","7572e2af8b0e6d8c5679a50a12e48dd4","Food","Quality","Taste","Positive","Food"
"a5ce6387c0110ca1970c1cfa1395ca92","6097e66821c89e30bd25eae3087beed4","Experience","Amenities","Comments","Positive","Stroller"
"e4a840c8419098663c45ded4ce2a2de6","aaf8b9d267037d10f3b08cf5c3949bf5","Experience","Ordering","Speed of Service","Positive","Location"
